,node_852r.1_harmonico_60,node_852r.1_harmonico_180,node_852r.1_harmonico_300,node_852r.1_harmonico_420,node_852r.1_harmonico_540,node_852r.1_harmonico_660,node_852r.1_harmonico_780,node_852r.1_harmonico_900,node_852r.1_harmonico_1020,node_852r.1_harmonico_1140,node_852r.1_harmonico_1260,node_852r.1_harmonico_1380,node_852r.1_harmonico_1500
38,13594.22074055891,58.31472521022326,135.4995196076356,41.33823488461594,13.75860579996853,7.052383088835409,4.912935736809635,4.436071026895877,4.971133937911301,6.546339978852092,9.648518714395683,15.307022462201036,24.75578916119908
40,-7731.842287156682,27.188952718924007,-111.95285624407614,-92.88487643413114,-50.30484742992993,-32.0493156418094,-21.280944203356132,-13.431107695782533,-6.754085950230182,-0.2899518798353282,6.754230399600236,15.277163558991887,26.13610583289296
42,-6674.447406669906,-69.37160841305328,-31.49562655344517,46.399600937625735,32.92347206039503,22.038366471636618,14.08207155199679,7.720991204432852,2.2196577661599703,-2.808559500489431,-7.540307378118681,-12.015577153564411,-16.477116771443097
44,14779.966030570273,63.65095489126356,148.3106255529493,45.35215791008924,15.11906498607341,7.754611083141009,5.398314176909208,4.865339051083282,5.440391277613092,7.151685896513418,10.528394297999498,16.691086612147167,26.98280916813765
46,-7927.477216273855,28.095937708613828,-115.33975866228609,-95.79251001881076,-51.874446078842325,-33.042501787796645,-21.935493730441035,-13.841489685777384,-6.960605275164397,-0.3042193275866542,6.942871022172323,15.70328551441832,26.856577194002625
48,-6878.511721633262,-71.96389385051424,-32.840250196459415,48.04995860063104,34.11199321967375,22.835093999157397,14.589400026048764,7.996598553650648,2.2956350605362963,-2.9136861487459678,-7.814244454312006,-12.447384343191562,-17.062882433701162
50,14779.78059033188,63.65720441503209,148.32233981300396,45.35505707812806,15.119900128947172,7.755017989261922,5.39860886264734,4.865624576530308,5.440724046147671,7.152118110052392,10.528994698505834,16.6919565905438,26.984072133015708
52,-7927.465931862094,28.097306951535117,-115.3525755802029,-95.80123572834808,-51.87895126122844,-33.045275426018165,-21.937269692157106,-13.842563649312726,-6.961118651182281,-0.3042417402938836,6.9433137287676105,15.704201893256725,26.857995706564523
54,-6878.41203452106,-71.97065216184973,-32.84206596471928,48.05462793599225,34.115104392126234,22.83708295073104,14.590612640989391,7.997229778007102,2.2958072080311247,-2.913883223287053,-7.814730465787447,-12.448072214630184,-17.063672234188672
56,14774.031804927165,63.85093191856453,148.6854504174695,45.44492157533163,15.1457871178861,7.767630810447335,5.407741913471817,4.874470808590288,5.451029046951528,7.16549483422698,10.547563873501453,16.7188414086856,27.023064864356115
58,-7927.115840711517,28.13975522191704,-115.74986267947136,-96.0716942138104,-52.018578868748655,-33.13122659446187,-21.992294796812487,-13.875831199836911,-6.977016730264896,-0.3049356592647098,6.9570116131127255,15.732538600707985,26.901827061087168
60,-6875.321880740763,-72.18015520381026,-32.898360710737094,48.19934840101501,34.21152115399584,22.898712249206053,14.628179028547423,8.016779592669296,2.301136064470188,-2.91998512181626,-7.829768993878326,-12.469342361000251,-17.088067614560966
62,14760.77636351715,63.82829042480865,148.5906766463178,45.31545559535364,15.042167906022406,7.680349294092583,5.335647084238492,4.821745012484596,5.427220546686409,7.188212189174678,10.648180857212903,16.950849278407848,27.4593210686438
64,14643.451852546226,70.29256495794115,161.04560614713944,49.07744840906578,16.550026409670103,8.649341700179502,6.091613065772354,5.43955449069815,5.897721538126572,7.441614451032628,10.53369167879869,16.190544236356,25.6473557078253
66,-7902.838028784819,29.533096216663456,-128.65647132927836,-104.67503272533789,-56.364399264754816,-35.74220231940339,-23.61680777988329,-14.828157744322915,-7.427636957451643,-0.3712506649048066,7.16875227092151,16.099184736534593,27.279434444879264
68,-6762.080429214787,-79.08144623910218,-34.6359609250554,53.16922380158281,37.54840619050175,25.063406189998112,15.97786932135411,8.74573354342103,2.5204284289556917,-3.146139426490284,-8.470222041576148,-13.521438556854278,-18.55509499800602
70,14423.111421530364,63.09137191390167,145.55066639898976,41.89428697021521,12.427921751732969,5.5006713507857485,3.514893357493379,3.423921038241053,4.633380953434704,7.339344411907066,12.34247576414788,21.16725821483449,35.40218776584585
72,14379.847244194194,62.97378537947096,145.0721083880789,41.44505343657752,12.10578970842614,5.239028679005964,3.296912137609375,3.250142531591998,4.514492945142913,7.296169427222039,12.408192028477844,21.38546087982016,35.79531485073207
74,-7901.388604030426,29.518672205414905,-128.6630206481333,-104.65571465564966,-56.35111736307464,-35.73313969975108,-23.6108211935385,-14.824673427698768,-7.426324578163562,-0.3718968277627083,7.166248899554551,16.094578684532326,27.27108709948231
76,14632.74863698752,70.82503191989028,162.062513603932,49.37195330905416,16.662763651427092,8.71991820762608,6.1463647046963885,5.484719729685156,5.933027462995969,7.4622855165048865,10.52902884920217,16.14047371935784,25.522031568441573
78,-7901.271364403822,29.655869113648997,-129.70847259751483,-105.38807604926642,-56.72510976161623,-35.95830742581054,-23.750442939278305,-14.905698579660577,-7.463697156189232,-0.3762657390603982,7.18493238787741,16.12487283842643,27.30120978006363
80,-6752.778704765423,-79.64676464056024,-34.77866918201287,53.57210114691708,37.81771764464258,25.23702546894573,16.08524770178755,8.80309434525815,2.5372814596425304,-3.164027539039337,-8.519702625163145,-13.601568939974868,-18.664868737221877
82,14373.732010002575,83.74836311419222,186.6882457358587,56.5269797819922,19.417575441581235,10.447925612461226,7.480226348829372,6.568206546980114,6.74709156327367,7.868597021762045,10.2253578347524,14.558716963259023,21.805129284007027
84,-7861.782021463502,32.65037779591279,-155.11826815522522,-122.54071282857802,-65.33549514916939,-41.059799719439326,-26.856613235878168,-16.669773887962844,-8.261244621308622,-0.4925534677048149,7.46096361670926,16.430794517014995,27.198263363253904
86,-6527.486081524726,-93.39036838078626,-38.29445327294134,63.24070853080235,44.23192046771674,29.328081921755103,18.58044435801127,10.111848967886177,2.9097701903413897,-3.564720937883251,-9.590882771582468,-15.291332491025068,-20.90523731099533
88,14367.4445485676,84.07766556882837,187.31652487338863,56.71205582965565,19.49017643190395,10.49384735087066,7.515496935526428,6.596314652983473,6.767255435508806,7.876786839418381,10.21297473272237,14.509662990530613,21.694987911551056
90,-7860.801158388499,32.72772199864935,-155.75801119308272,-122.97223420774588,-65.55044230519033,-41.18561366819084,-26.93188428709422,-16.711452347916293,-8.279417590564455,-0.4952656457972352,7.465185357572768,16.430939570103522,27.18063794847822
92,-6521.933363743298,-93.74144335354048,-38.38954837386671,63.48093274131698,44.38987590554165,29.42730930381473,18.639676168768457,10.141914605118842,2.9175834913222745,-3.574340556816216,-9.61454853773269,-15.326866791531147,-20.94978895938049
94,15050.38500060552,116.19711578952185,251.30396625892203,76.08805137595617,27.06264394949208,15.20601253635004,11.081441844659578,9.41474549524492,8.801068683159068,8.783523878295187,9.244913305821624,10.262059432979656,12.010051769036671
96,-8419.971628383952,41.66164611258741,-216.18199193425968,-164.8171750530476,-86.14834131910601,-52.949755732166985,-33.71260501949241,-20.261589761149988,-9.699479596732004,-0.7138449317536649,7.4290203892222,15.242265602971123,23.117145413736534
98,-6623.186398246366,-128.57001610421287,-48.96079546401913,86.97045050967617,59.91484759999961,39.19386875710012,24.476547648647347,13.120024856233364,3.7306217273630593,-4.432244373857205,-11.782306491055614,-18.55451534232521,-24.933343562003213
100,15016.261183223014,117.38566624837124,255.20633748119832,75.9860032952677,25.775632283902357,13.516634297859357,9.136378805813376,7.241907805730212,6.385673583611447,6.076310983614505,6.146685549582545,6.590307137171078,7.485742034016957
102,-8421.279837711245,41.072144561242304,-224.30818732043952,-172.82058521685866,-93.69724312738572,-61.14716717644841,-42.90940360206813,-30.6266408685787,-21.349129659911224,-13.757094301948973,-7.137168363105041,-1.0232000839811883,4.920853612168512
104,-6583.749877166114,-128.87909340891844,-45.75076363614958,94.75739641793554,68.4424578817649,48.65461295415992,35.04075684403129,24.89370149023092,16.788336297669435,9.967972927167018,4.007681436434227,-1.3380020093846496,-6.243985696895268
106,14976.801800108562,118.79772165679204,259.8387278505945,75.87743124603057,24.25892015898658,11.519149515553744,6.831625721818551,4.662281867992874,3.512674077943283,2.850193530089426,2.447894345840344,2.19944791814061,2.06756788904569
108,-8422.788195859086,40.38142426305716,-233.92220552154933,-182.3025842183148,-102.64371034450998,-70.86526507545574,-53.81649554812152,-42.9249811574693,-35.17926023509192,-29.251475720946942,-24.453203915741486,-20.37517876601537,-16.748178898350208
110,-6537.37099078735,-129.2581305652042,-41.97109699746411,103.9841055392796,78.55088736271117,59.87258145113365,47.57184620132335,38.8657865048849,32.29242114314174,27.07632824165725,22.779625861841744,19.14465194137164,16.0083256667336
112,14970.673076237195,118.74707455340544,259.692654843499,75.77745408691156,24.1859390631423,11.455663581753162,6.772864437656867,4.606653771136902,3.4596449516067693,2.799675695201003,2.400033626471617,2.1545498610712563,2.026081801615629
114,-8419.371979764883,40.32605198099334,-233.9709692603752,-182.2414578080522,-102.59953585764973,-70.83436135666375,-53.795159333483575,-42.91107412651521,-35.171370549033746,-29.248511936051028,-24.45419494475922,-20.379167774624804,-16.754228129321017
116,-6534.386789531696,-129.20530252746005,-41.83400497886812,104.04723186125284,78.5971037467299,59.9152996262208,47.61386728237428,38.907762040106505,32.334369585818344,27.118019551030383,22.82070103774785,19.18464896031225,16.046607843235783
118,14976.034750786768,118.87493010701137,260.0882766706994,75.89062870866005,24.19956282368378,11.434955454845808,6.731792507383192,4.548651428267489,3.3844521034988886,2.7045242956982944,2.2790075418490385,1.9967486930601372,1.8148665546662333
120,-8423.357615720928,40.35711929840899,-234.37389993002253,-182.7654469939095,-103.07861454718508,-71.33522921828389,-54.342050625369616,-43.516148927713225,-35.84301014307506,-29.99435226714275,-25.2829406373774,-21.30224956370413,-17.786277387557632
122,-6535.793487276972,-129.28704341915272,-41.81753299112175,104.41348345645802,79.02601281302167,60.40166221445004,48.1640790556426,39.52718098786299,33.02735251882428,27.888327972532544,23.67163346583401,20.11904409197866,17.068081154889356
124,14967.791853285526,118.7221791844484,259.6254667307866,75.73629592674175,24.15532047196689,11.428199669643552,6.746721366192141,4.581293623756119,3.43495688761476,2.77573531713183,2.377023313012657,2.132735480888077,2.00580731161711
126,-8416.65662068786,40.2761974772285,-234.01454479707357,-182.1853682134746,-102.55946067927724,-70.80684262573038,-53.77674196424116,-42.89975560301088,-35.16581583313825,-29.24767400332544,-24.457126179755647,-20.38491480377008,-16.761821275912656
128,-6533.589701839832,-129.1874530421344,-41.7855236760712,104.07216966273906,78.6162649027885,59.93331616016296,47.63174554241783,38.92573233636912,32.35242471446345,27.136056102338088,22.83856658450225,19.20215617357405,16.0635012201839
130,14967.436687482728,118.72040372373203,259.6192237080135,75.73017154163219,24.1507878662898,11.424346516676,6.743249324397828,4.578087778014452,3.431968045238872,2.7729429548881157,2.374421368630916,2.130325777826924,2.003594442025441
132,-8416.377947165376,40.27242186828388,-234.01637294418063,-182.17986112906172,-102.55525181374402,-70.80348578571653,-53.77393906866954,-42.897354616533406,-35.16373058645542,-29.24585032745816,-24.45552711218004,-20.383514942821368,-16.760610120356816
134,-6533.531802043153,-129.18368654747417,-41.77810747724936,104.07269766522587,78.61649041914761,59.93371821685082,47.63233487545132,38.92647754342565,32.35329271852031,27.137016199277262,22.839589360524208,19.20321055884454,16.064546793428107
136,14967.77809060564,118.72089432584605,259.6238727410661,75.73723421892471,24.156016123593805,11.4286541331823,6.746994261823094,4.581423951713881,3.434972463237231,2.775659024443647,2.376876500470716,2.132539905400888,2.005584924124768
138,-8416.554544096336,40.27322802396314,-234.01762349620165,-182.1827696671737,-102.5576862455129,-70.80577881572384,-53.77621343553474,-42.899653145780846,-35.16606157901356,-29.24820266429561,-24.45787513843377,-20.38581813350972,-16.76280922614176
140,-6533.597091874143,-129.1884780801825,-41.78662987402815,104.07306139411746,78.61694466581298,59.93380574788498,47.63209783211247,38.92597965031363,32.35258872057685,27.1361534868814,22.83861197605326,19.202163706248307,16.063484184322988
142,14972.542824795675,119.24813025852728,261.2958324569409,75.95906098579998,23.917028841408623,11.0321517521599,6.25328527458401,4.0034076164243055,2.7686786399673244,2.0044672714599083,1.466849438239308,1.0214038960334058,0.5982675583357745
144,-8426.04935589826,40.24028114316007,-236.5480461303628,-184.99344866135797,-105.17258583120604,-73.59844525934916,-56.873327549113576,-46.36374820362284,-39.040520235890405,-33.573334766409005,-29.28070493063192,-25.769331392342565,-22.78875096591692
146,-6528.146912220276,-129.4260192951672,-41.07563805032631,106.48413567458016,81.31656429314911,62.95199716421536,51.01863524813477,42.71498062927293,36.56952573097258,31.80193393531096,27.97087778081166,24.815419398820048,22.175984323118264
148,14975.751888257071,119.9148155507652,263.4201609879358,76.20679256977999,23.545051127187158,10.433241300619056,5.500496839701759,3.105293928813663,1.7081380551127965,0.7419344069394238,-0.0705087335848913,-0.9198113230106424,-1.944518960602044
150,-8435.8371406932,40.108164074002616,-240.070066004984,-188.70751306897117,-108.6721512999189,-77.39769180804157,-61.1554133457879,-51.23276486302888,-44.58249387386902,-39.87980230706311,-36.46610717060207,-33.99087081530005,-32.25594256415042
152,-6518.1824167762425,-129.72515691166427,-40.04163868319774,109.840959080854,85.07211848927112,67.17022940013213,55.78761366100792,48.103297479566535,42.63720417796245,38.606143506010525,35.56674016555711,33.25390157106371,31.51503248459194
154,14976.194724712896,120.0129761148632,263.72751308724565,76.23885151671126,23.488012256075397,10.343670319762577,5.388786008887323,2.972582020899148,1.5518819435373037,0.5563463375103529,-0.296042779474372,-1.2040711401719877,-2.3162711338130544
156,-8437.466060013423,40.09310116676367,-240.5819058717974,-189.2556558014963,-109.18721973570584,-77.95523744335156,-61.78250790991493,-51.94476039325,-45.392021074089485,-40.80024995931719,-37.5141752988042,-35.189474470945534,-33.63561891805188
158,-6516.825529947361,-129.76920948207038,-39.896318334528765,110.3243529625523,85.61450737867389,67.78018585488171,56.47770111397927,48.88338508108768,43.51596102015791,39.59184043649047,36.66735420911132,34.47680062574757,32.86858415373403
160,15050.497395295806,116.19491507139492,251.29683155748808,76.08883380072525,27.065629123456876,15.209722181365931,11.085609242790378,9.419325211395902,8.806095847089603,8.789101473897686,9.25124501367858,10.269518184840583,12.01920730075752
162,-8419.991475050172,41.6630907909012,-216.1654180595536,-164.80132087839274,-86.13327204378044,-52.93327046343544,-33.69401021222446,-20.240549277938403,-9.675759089077555,-0.6872230172733198,7.458807136841592,15.275576282214622,23.15445134153701
164,-6623.284412752456,-128.56982442342166,-48.968055967240346,86.95451229564938,59.89744718388785,39.17455896483995,24.45497457371536,13.095970557674656,3.703932713070315,-4.461688886296444,-11.814604651389258,-18.589744337841548,-24.971601067080936
166,2422.6856308725137,19.174589178100963,38.56799801342346,9.411725657315593,2.3641323690789733,0.953950612958282,0.6505007349431956,0.6867989103684067,0.8659381990286303,1.1258120801052054,1.4522832521239568,1.8590348679675608,2.3713599259164324
168,-1410.844371195285,5.493495361025852,-36.96776269869542,-25.10073486722328,-12.529962908679504,-7.426683800186638,-4.573063108513328,-2.663285596208313,-1.2394203673400035,-0.0938118452712424,0.8904949104660124,1.795891805229053,2.684925361866247
170,-1010.6346117688008,-19.77475629172983,-3.913102779880562,15.395686197105306,10.305211815569796,6.71600919200236,4.231973548682928,2.3574614531638853,0.8479861079449288,-0.4226982083505613,-1.5233210596694062,-2.4902084146537526,-3.346734226070646
172,-7861.491571825624,32.69630678666808,-156.10263630344406,-123.278990078217,-65.80586516570554,-41.42516484171736,-27.152508185251182,-16.895752132035316,-8.39882848761814,-0.5075539178001103,7.622689901668386,16.853171021302867,28.00363461311058
174,13921.574128667333,107.27416252683962,231.63331610094525,70.0319854217176,24.89117029767148,13.988174990051762,10.202786715188957,8.679923698532743,8.128180289513534,8.129816101630531,8.581962535698626,9.564496366637044,11.25117782441535
176,-7785.272779377881,38.3109039450409,-199.4159620770212,-151.91509862732258,-79.4111119369207,-48.81770001289177,-31.087058922191847,-18.683874685916894,-8.936988130474615,-0.6351174312782687,6.900689113217743,14.147648505272263,21.47199223825736
178,-6129.644577609323,-118.51369751708587,-44.947337126885074,80.2588891362264,55.27531307051496,36.15724763705703,22.578536033008746,12.09710418887845,3.425531996040791,-4.120856029722713,-10.92547177209407,-17.207453819188288,-23.14118873350429
180,15016.192899841397,117.38563360703372,255.20623288151992,75.98492556005871,25.774627904437686,13.5157674984968,9.135664629704326,7.241371435506413,6.3853509476199815,6.076249522096927,6.146948575798069,6.59098322268451,7.486953351812752
182,-8415.658366045507,40.24763218742501,-234.04351219794205,-182.15972458682884,-102.54185604880897,-70.79608409710164,-53.77111496731196,-42.898202146190265,-35.16758757183729,-29.25214823272175,-24.46370953292132,-20.39298594991731,-16.770726657994828
184,2222.1875020866405,18.1533924542559,33.73524253711395,5.796391079340097,0.0855553841373881,-0.7143238896076111,-0.6190606904032964,-0.2635342903250375,0.1966696831650823,0.7143296848162239,1.280598681949077,1.9093192481357888,2.620319284272222
186,-1338.277782699066,3.8310557947743007,-37.51265760144948,-22.17090853824144,-10.360724582471514,-5.796710600242292,-3.371934210135694,-1.86030355233047,-0.8376992151137977,-0.1117611126656469,0.4267050484995648,0.8550403996003716,1.2308074512729856
188,-898.497811260883,-17.29049924079208,0.8066338786393866,15.856282998379244,10.305377676298006,6.682896838429222,4.246408796958432,2.4591440399466333,1.0721567559608918,-0.039334717838292,-0.9411153698951764,-1.6643990177970902,-2.222500582578543
